state,county,pop_20,area_sq_miles,hh_inc_21,econ_type,unemp_20,foreign_born_num,pop_change_2010_2020,pct_emp_change_2010_2021
TX,"Hudspeth, TX",3196.0,4570.525168070277,38904.0,Federal/State Government,8.1,1415.0,-7.882623705408516,33.8
TX,"Hunt, TX",100231.0,840.4157760576497,58326.0,Manufacturing,6.6,6823.0,16.053826237388105,22.6
TX,"Hutchinson, TX",20539.0,887.4203868898235,56646.0,Mining,7.2,1047.0,-6.920993227990971,-10.2
TX,"Irion, TX",1522.0,1051.5438662264073,69966.0,Mining,6.0,56.0,-5.378361475922452,-11.2
TX,"Jack, TX",8492.0,910.9716624169687,51846.0,Mining,7.0,428.0,-6.324635117204777,-5.0
TX,"Jackson, TX",15000.0,829.4427205840336,60666.0,Manufacturing,5.8,1039.0,6.486678507992895,1.8
TX,"Jasper, TX",32900.0,938.6550663555198,50038.0,Nonspecialized,11.2,1039.0,-7.6449173900868095,-11.0
TX,"Jeff Davis, TX",1978.0,2264.555758173397,56149.0,Federal/State Government,5.1,257.0,-14.773697694278395,-19.2
TX,"Jefferson, TX",255979.0,876.7616209032628,55575.0,Nonspecialized,12.0,31105.0,1.6858720513094942,-8.9
TX,"Jim Hogg, TX",4839.0,1136.173113157281,37454.0,Federal/State Government,9.6,127.0,-8.716981132075471,-18.9
TX,"Jim Wells, TX",38813.0,865.1759687689673,43852.0,Mining,13.0,1388.0,-4.76761839463245,-14.8
TX,"Johnson, TX",180733.0,724.7816731197211,76226.0,Nonspecialized,6.5,7736.0,19.209058263876926,23.8
TX,"Jones, TX",19676.0,928.6053777083137,52288.0,Federal/State Government,7.1,829.0,-2.668052668052668,-4.4
TX,"Karnes, TX",14721.0,747.7523749144784,48470.0,Federal/State Government,6.3,1472.0,-0.7690232056125202,46.4
TX,"Kaufman, TX",146986.0,780.7845441754943,73660.0,Nonspecialized,6.4,11627.0,40.599903241412676,47.0
TX,"Kendall, TX",44527.0,662.4538847284234,102832.0,Nonspecialized,5.1,3043.0,32.53217599521101,42.2
TX,"Kenedy, TX",346.0,1458.5619095532488,42379.0,Mining,5.6,43.0,-15.865384615384615,-16.1
TX,"Kent, TX",759.0,902.5068961709475,54154.0,Farming,3.9,5.0,-6.806930693069307,-18.4
TX,"Kerr, TX",52676.0,1103.332371810217,60834.0,Recreation,5.8,3542.0,5.990931989924434,2.9
TX,"Kimble, TX",4289.0,1250.9803284802863,48671.0,Recreation,5.0,204.0,-6.967657911873236,-14.8
TX,"King, TX",270.0,910.8731658216177,74890.0,Farming,1.7,34.0,-7.3426573426573425,66.3
TX,"Kinney, TX",3127.0,1360.5334260235954,50567.0,Federal/State Government,5.9,407.0,-13.03501945525292,4.1
TX,"Kleberg, TX",30958.0,881.3061852024025,49226.0,Federal/State Government,8.5,1879.0,-3.184554443092854,-11.1
TX,"Knox, TX",3361.0,850.6211665845556,45558.0,Mining,5.6,302.0,-9.841355203011561,-22.8
TX,"Lamar, TX",50077.0,907.3310941981198,50787.0,Manufacturing,6.4,1808.0,0.5924527544032294,9.4
TX,"Lamb, TX",12984.0,1016.1813834658693,48981.0,Farming,5.2,1341.0,-6.668097588896043,-21.3
TX,"Lampasas, TX",21707.0,712.5284136451597,64401.0,Nonspecialized,5.4,1108.0,9.910047263302332,5.5
TX,"La Salle, TX",6642.0,1486.7040878181674,40549.0,Mining,6.7,401.0,-3.2239326169038627,46.8
TX,"Lavaca, TX",20338.0,969.7092218187884,54421.0,Farming,5.2,962.0,5.575455536520791,-8.7
TX,"Lee, TX",17499.0,629.039503657932,59469.0,Farming,4.9,1581.0,5.213098964603901,13.5
TX,"Leon, TX",15727.0,1073.1563335428582,51582.0,Mining,7.8,871.0,-6.440092851615975,-13.3
TX,"Liberty, TX",92351.0,1158.3534209424909,57174.0,Nonspecialized,10.4,9210.0,21.13216027920627,17.0
TX,"Limestone, TX",22103.0,905.4301332670267,50381.0,Federal/State Government,7.1,2124.0,-5.294218268901814,-12.7
TX,"Lipscomb, TX",3042.0,932.2138341953707,64249.0,Mining,4.2,443.0,-7.359176256814052,-7.8
TX,"Live Oak, TX",11343.0,1039.6947433733283,52910.0,Mining,7.5,588.0,-1.699765848582083,7.1
TX,"Llano, TX",21249.0,934.0639941188916,61037.0,Recreation,5.7,893.0,10.061654836536967,15.1
TX,"Loving, TX",67.0,668.8177910476805,100917.0,Federal/State Government,1.7,1.0,-21.951219512195124,547.8
TX,"Lubbock, TX",311419.0,895.6017359925992,57270.0,Nonspecialized,5.7,19408.0,11.407626842065625,13.8
TX,"Lynn, TX",5606.0,891.8670074919266,50374.0,Farming,5.5,220.0,-5.393068469991547,-6.7
TX,"McCulloch, TX",7567.0,1065.6008954481642,43525.0,Nonspecialized,7.5,432.0,-7.883617046963661,-22.6
TX,"McLennan, TX",261023.0,1036.6551856610918,58524.0,Nonspecialized,6.2,21707.0,10.929052472052652,11.0
TX,"McMullen, TX",599.0,1139.799322236242,63120.0,Mining,2.8,41.0,-15.134370579915135,53.5
TX,"Madison, TX",13445.0,466.06527018658,48251.0,Federal/State Government,7.2,1410.0,-1.529566744730679,0.9
TX,"Marion, TX",9752.0,380.9015014741381,43178.0,Nonspecialized,8.3,197.0,-7.784942158164234,-0.3
TX,"Martin, TX",5250.0,914.955818714218,69505.0,Farming,6.1,506.0,9.126901437799543,20.0
TX,"Mason, TX",3964.0,928.8360031011727,56690.0,Mining,5.5,178.0,-1.4705882352941175,-8.7
TX,"Matagorda, TX",36269.0,1092.91836255612,50054.0,Nonspecialized,10.5,4043.0,-1.2179172797122773,-6.1
TX,"Maverick, TX",57844.0,1279.4726261279975,41815.0,Federal/State Government,15.1,17036.0,6.688414611670169,3.8
TX,"Medina, TX",50920.0,1325.3598896983306,62907.0,Nonspecialized,6.3,2914.0,10.307351215058905,12.0
TX,"Menard, TX",1971.0,902.0265653740481,41507.0,Farming,5.1,101.0,-12.488849241748438,-14.4
TX,"Midland, TX",170221.0,900.3575916181851,84837.0,Mining,8.0,23011.0,24.191215149921096,39.3
TX,"Milam, TX",24724.0,1016.3558391004128,53320.0,Farming,7.2,1166.0,-0.01211778486892596,2.5
TX,"Mills, TX",4439.0,748.2246242067531,54948.0,Farming,4.1,280.0,-9.724473257698541,-11.3
TX,"Mitchell, TX",8985.0,911.089520878089,44476.0,Federal/State Government,7.9,230.0,-4.392215250451984,-20.2
TX,"Montague, TX",19969.0,930.9057072851302,54988.0,Mining,6.6,708.0,1.2475277650996501,1.3
TX,"Montgomery, TX",624938.0,1042.1813313420757,87831.0,Nonspecialized,7.5,84153.0,36.137892598069975,33.2
TX,"Moore, TX",21273.0,899.6980646242376,61833.0,Manufacturing,3.7,5578.0,-2.4926953981008033,-3.0
TX,"Morris, TX",11963.0,251.9892072859025,44957.0,Manufacturing,11.2,647.0,-7.430029379928869,-16.9
TX,"Motley, TX",1052.0,989.5659362128318,47835.0,Farming,4.4,8.0,-12.148760330578511,-26.5
TX,"Nacogdoches, TX",64624.0,946.323667908886,46970.0,Nonspecialized,6.6,4954.0,0.19992560907569276,-6.7
TX,"Navarro, TX",52784.0,1009.7020932143315,51015.0,Nonspecialized,6.2,6835.0,10.241960825390176,7.6
TX,"Newton, TX",12163.0,933.6771236005727,44030.0,Nonspecialized,11.1,98.0,-15.424022152994116,-15.5
TX,"Nolan, TX",14721.0,911.9971760486922,44342.0,Nonspecialized,5.4,950.0,-3.1414300736067298,-0.5
TX,"Nueces, TX",353090.0,839.0653906504587,59337.0,Nonspecialized,8.9,31365.0,3.8077966510200665,2.0
TX,"Ochiltree, TX",9960.0,917.6845850251044,60914.0,Mining,5.8,2786.0,-2.0346278000586913,-17.7
TX,"Oldham, TX",1761.0,1500.5232124627605,62868.0,Farming,3.9,125.0,-14.327485380116958,-3.5
TX,"Orange, TX",84702.0,333.7857333701932,65908.0,Manufacturing,10.6,2604.0,3.6303872331585954,-6.8
TX,"Palo Pinto, TX",28427.0,952.5490828528935,57580.0,Mining,7.0,1676.0,1.0600832414357368,0.3
TX,"Panola, TX",22513.0,811.3554580175661,54244.0,Mining,8.4,858.0,-5.484114977307111,-12.9
TX,"Parker, TX",149432.0,903.7200253437468,85613.0,Nonspecialized,5.8,6923.0,26.764562504810698,31.2
TX,"Parmer, TX",9851.0,880.8195825617724,56632.0,Farming,2.6,2379.0,-3.8952186191449996,-5.6
TX,"Pecos, TX",15165.0,4763.83478842373,49291.0,Mining,8.3,2076.0,-2.0248919842651705,-14.0
TX,"Polk, TX",50505.0,1057.0447585085337,50827.0,Nonspecialized,8.8,2526.0,10.371479532292515,7.6
TX,"Potter, TX",118173.0,908.3898199528337,45904.0,Nonspecialized,5.5,18620.0,-2.104515457616479,-4.6
TX,"Presidio, TX",6102.0,3855.252398080609,39791.0,Federal/State Government,14.8,2722.0,-21.578408800204656,-9.2
TX,"Rains, TX",12199.0,229.45343067226565,57294.0,Nonspecialized,4.7,448.0,11.453179402602162,28.8
TX,"Randall, TX",141231.0,912.7105133305637,72082.0,Nonspecialized,4.5,7343.0,16.589770138745084,14.5
TX,"Reagan, TX",3376.0,1175.313986010746,65162.0,Mining,9.8,481.0,0.5346005346005346,-15.6
TX,"Real, TX",2743.0,699.1587910832019,46907.0,Recreation,6.5,54.0,-16.6515563614385,4.1
TX,"Red River, TX",11550.0,1043.8956647675589,46134.0,Farming,6.4,360.0,-9.89891135303266,1.3
TX,"Reeves, TX",14730.0,2635.353645653957,46275.0,Mining,7.2,2629.0,7.001378509758398,54.5
TX,"Refugio, TX",6747.0,770.4844798508719,46695.0,Mining,8.2,100.0,-8.695652173913043,-6.8
TX,"Roberts, TX",823.0,924.0577338582264,73224.0,Nonspecialized,4.5,12.0,-10.979547900968784,-16.0
TX,"Robertson, TX",16740.0,855.1546702146883,50816.0,Mining,6.4,757.0,0.8121766333774516,4.2
TX,"Rockwall, TX",109090.0,127.20572566359381,120696.0,Nonspecialized,5.9,9388.0,37.63483411414785,48.4
TX,"Runnels, TX",9921.0,1051.070245499207,48190.0,Farming,4.9,446.0,-5.723264451004666,-5.9
TX,"Rusk, TX",52225.0,924.198575051313,53186.0,Mining,7.3,3733.0,-2.092630789424339,-6.3
TX,"Sabine, TX",9881.0,491.71016043317576,46233.0,Manufacturing,10.8,158.0,-8.676389145283366,17.2
TX,"San Augustine, TX",7919.0,530.6589694624067,43335.0,Nonspecialized,9.6,360.0,-10.68245910885505,-1.7
TX,"San Jacinto, TX",27483.0,569.2428957199802,52302.0,Nonspecialized,8.1,1902.0,3.858399029714979,8.6
TX,"San Patricio, TX",68772.0,693.4360085838235,58227.0,Nonspecialized,10.2,3260.0,6.096845873711499,-1.6
TX,"San Saba, TX",5730.0,1135.3130450797455,45437.0,Farming,5.2,350.0,-6.540531724025445,-12.6
TX,"Schleicher, TX",2442.0,1310.6416199611735,52408.0,Mining,6.9,205.0,-29.1823172493499,-25.5
TX,"Scurry, TX",16931.0,905.4445325615409,49727.0,Mining,8.2,1258.0,0.06500797825187636,-14.3
TX,"Shackelford, TX",3122.0,914.285801324176,61351.0,Mining,5.3,88.0,-8.081705150976909,-1.6
TX,"Shelby, TX",23926.0,795.589194235649,43244.0,Manufacturing,6.8,1929.0,-5.603583778685948,0.1
TX,"Sherman, TX",2780.0,922.8597225160888,62557.0,Farming,3.1,527.0,-8.30586684245221,-8.0
TX,"Smith, TX",234063.0,921.4731068252054,62903.0,Nonspecialized,6.8,21408.0,11.332099907493062,12.1
TX,"Somervell, TX",9214.0,186.3771148746635,68280.0,Nonspecialized,6.5,489.0,8.421672555948174,11.9
TX,"Starr, TX",65835.0,1223.1791170461022,33535.0,Nonspecialized,17.5,17469.0,8.12229366224905,-1.5
TX,"Stephens, TX",9079.0,896.7212322991458,46064.0,Mining,6.1,532.0,-5.4932502596054,1.3
TX,"Sterling, TX",1383.0,923.4493634719543,69212.0,Mining,6.5,92.0,20.034995625546806,-13.7
TX,"Stonewall, TX",1245.0,916.3126238422726,49813.0,Mining,5.1,17.0,-16.44295302013423,-20.0
TX,"Sutton, TX",3362.0,1453.9352209353865,59905.0,Mining,9.9,446.0,-18.313953488372093,-41.5
TX,"Swisher, TX",6957.0,890.1596088476085,45509.0,Farming,5.2,925.0,-11.242678889737713,-17.2
TX,"Tarrant, TX",2114709.0,865.2852461092484,71399.0,Nonspecialized,7.4,340187.0,16.67221290478786,22.5
TX,"Taylor, TX",143383.0,915.536390516095,53820.0,Nonspecialized,5.5,9542.0,8.898453302510912,7.1
TX,"Terrell, TX",744.0,2357.9575623516403,44343.0,Federal/State Government,4.5,8.0,-22.76422764227642,-15.2
TX,"Terry, TX",11792.0,888.8393652789125,42225.0,Mining,7.3,1001.0,-6.481701051300293,-15.9
TX,"Throckmorton, TX",1443.0,912.5522759178807,46253.0,Farming,4.7,23.0,-12.248628884826324,18.8
TX,"Titus, TX",31264.0,406.06375357723664,49513.0,Manufacturing,6.7,6119.0,-3.3617863549205174,0.2
TX,"Tom Green, TX",120105.0,1522.0014169949823,60750.0,Nonspecialized,6.3,6438.0,8.871933517201336,4.4
TX,"Travis, TX",1296100.0,994.0526365373122,84519.0,Federal/State Government,6.4,220804.0,25.962201225072395,37.7
TX,"Trinity, TX",13623.0,693.7950005945974,46569.0,Recreation,8.1,560.0,-6.739801165581076,-5.3
TX,"Tyler, TX",19797.0,924.3898751654448,46955.0,Federal/State Government,9.9,691.0,-9.041624552053662,-2.9
TX,"Upshur, TX",40975.0,582.9798570495308,51634.0,Nonspecialized,7.7,1448.0,4.027067592663258,-1.4
TX,"Upton, TX",3296.0,1241.3225845061831,49340.0,Mining,5.7,308.0,-1.4008941877794339,14.5
TX,"Uvalde, TX",24540.0,1551.9206054236545,48438.0,Nonspecialized,6.4,2882.0,-6.972164362810074,-1.4
TX,"Val Verde, TX",47582.0,3144.7496922765667,50532.0,Federal/State Government,8.3,10603.0,-2.64530780089609,11.0
TX,"Van Zandt, TX",59690.0,842.5716007178412,59929.0,Farming,6.1,2038.0,13.241027786758972,17.9
TX,"Victoria, TX",91236.0,882.1063587939403,57142.0,Mining,8.3,5939.0,5.214706255112739,-4.1
TX,"Walker, TX",76543.0,784.2222917635139,43012.0,Federal/State Government,7.2,5697.0,12.583074225254565,4.6
TX,"Waller, TX",57349.0,513.2964183617839,65437.0,Manufacturing,7.6,6552.0,31.452378196967945,27.2
TX,"Ward, TX",11656.0,835.6027367694368,58461.0,Mining,9.5,1055.0,9.251266654156503,28.8
TX,"Washington, TX",35837.0,604.1941063047396,66601.0,Manufacturing,5.6,2130.0,6.189572335251201,-0.4
TX,"Webb, TX",267234.0,3361.4778442988927,50865.0,Nonspecialized,8.5,67208.0,6.715833546407568,13.0
TX,"Wharton, TX",41550.0,1086.1421288438403,56522.0,Nonspecialized,6.8,3647.0,0.7025193798449613,2.4
TX,"Wheeler, TX",4980.0,914.5328982219222,49282.0,Mining,6.1,463.0,-7.763401109057301,-24.6
TX,"Wichita, TX",129546.0,627.5936286191287,53148.0,Mining,6.6,7561.0,-1.634980988593156,-4.3
TX,"Wilbarger, TX",12846.0,970.9458491699576,48117.0,Federal/State Government,5.9,785.0,-4.787587735500554,-19.3
TX,"Willacy, TX",20129.0,590.60204680485,37087.0,Nonspecialized,12.0,2688.0,-8.900334327279298,-6.3
TX,"Williamson, TX",615266.0,1115.8327571401876,96653.0,Nonspecialized,5.8,80693.0,44.08499121082429,58.2
TX,"Wilson, TX",49994.0,803.7344767620544,78794.0,Farming,5.7,2148.0,15.925718812619413,20.7
TX,"Winkler, TX",7749.0,841.2688263420525,62477.0,Mining,9.4,1181.0,9.578059071729959,30.6
TX,"Wise, TX",68866.0,904.3938080021992,77668.0,Mining,6.5,4938.0,16.075566154210428,24.1
TX,"Wood, TX",45010.0,645.2432038295158,53485.0,Nonspecialized,6.6,1822.0,6.860642455437994,9.9
TX,"Yoakum, TX",7669.0,799.7150870969286,66816.0,Mining,12.0,1542.0,-2.3480137073232643,-11.9
TX,"Young, TX",17839.0,914.498351729815,53715.0,Mining,5.3,1385.0,-3.6819407008086253,-3.6
TX,"Zapata, TX",13884.0,998.4123640727292,37474.0,Mining,12.2,2944.0,-0.9202453987730062,-23.0
TX,"Zavala, TX",9652.0,1297.4071223496017,35046.0,Nonspecialized,14.3,530.0,-17.187633810053953,-27.2
UT,"Beaver, UT",7076.0,2582.9007122812923,59437.0,Recreation,4.0,499.0,6.6827575803288575,-2.9
UT,"Box Elder, UT",57908.0,5745.597341377644,69538.0,Manufacturing,4.4,1763.0,15.389694847423712,21.9
UT,"Cache, UT",133527.0,1164.72643965918,69670.0,Manufacturing,3.0,8193.0,18.195213748047152,26.0
UT,"Carbon, UT",20465.0,1479.1835776845298,50503.0,Mining,5.3,427.0,-4.6301920291547916,-10.1
UT,"Daggett, UT",952.0,696.9861806309527,57400.0,Federal/State Government,4.6,0.0,-11.709159584513692,-12.3
UT,"Davis, UT",363492.0,299.06685204719093,93260.0,Federal/State Government,4.1,19464.0,18.33730859210582,28.6
UT,"Duchesne, UT",19581.0,3235.3442571934697,63327.0,Mining,7.8,666.0,5.315203955500618,0.4
UT,"Emery, UT",9837.0,4462.276595490018,62257.0,Mining,4.8,254.0,-10.486516034985423,-12.3
UT,"Garfield, UT",5090.0,5175.148530804004,56943.0,Recreation,10.4,141.0,-1.7208043310131478,-5.4
UT,"Grand, UT",9681.0,3672.7435385801014,52645.0,Recreation,9.5,687.0,4.813008130081301,32.7
UT,"Iron, UT",57640.0,3296.3374289765047,61421.0,Federal/State Government,4.5,2239.0,24.101553191950266,39.0
UT,"Juab, UT",11824.0,3391.678850249499,77036.0,Nonspecialized,3.0,311.0,15.030255709545187,44.9
UT,"Kane, UT",7673.0,3989.9461252330125,62311.0,Recreation,5.3,108.0,7.60701754385965,19.3
UT,"Millard, UT",13015.0,6785.499999227795,68131.0,Nonspecialized,3.3,810.0,3.775093977445413,-1.9
UT,"Morgan, UT",12392.0,609.1686181557598,111472.0,Nonspecialized,3.4,242.0,29.844756574083853,43.0
UT,"Piute, UT",1437.0,758.4381958526449,50768.0,Farming,6.2,29.0,-7.583547557840617,-10.4
UT,"Rich, UT",2504.0,1028.8468359698963,70815.0,Recreation,3.5,61.0,10.86572438162544,29.9
UT,"Salt Lake, UT",1186236.0,742.0702493602287,80676.0,Nonspecialized,5.1,151304.0,15.11020681684642,26.2
UT,"San Juan, UT",14525.0,7819.794764300066,48071.0,Mining,10.3,117.0,-1.5461820154618202,-5.0
UT,"Sanpete, UT",28508.0,1589.9307089453696,62098.0,Federal/State Government,3.8,1618.0,2.2104809143843003,22.4
UT,"Sevier, UT",21546.0,1910.4335834760625,68303.0,Nonspecialized,4.3,436.0,3.461205653302567,9.0
UT,"Summit, UT",42452.0,1870.5786555767827,124354.0,Recreation,7.2,3886.0,16.608853650479023,26.3
UT,"Tooele, UT",73281.0,6941.9460236881405,90591.0,Federal/State Government,4.7,2732.0,24.87203270466179,42.9
UT,"Uintah, UT",35618.0,4482.383467799851,64105.0,Mining,9.3,971.0,9.30403829630539,-7.3
UT,"Utah, UT",663143.0,2004.0802953527198,86597.0,Nonspecialized,3.8,47166.0,27.650978387963544,53.3
UT,"Wasatch, UT",35032.0,1177.0142653170594,102206.0,Recreation,6.5,2802.0,47.84530386740332,58.7
UT,"Washington, UT",181924.0,2427.438675005444,63639.0,Recreation,5.4,10014.0,30.528183035875898,60.6
UT,"Wayne, UT",2497.0,2461.0197016356833,57768.0,Federal/State Government,7.7,176.0,-10.51115910727142,0.1
UT,"Weber, UT",262828.0,576.2717541548456,72348.0,Federal/State Government,4.9,16318.0,13.400595063052464,24.5
VT,"Addison, VT",37292.0,766.107611309396,79756.0,Nonspecialized,4.6,1826.0,1.471986094891502,-3.1
VT,"Bennington, VT",37271.0,674.8066153202254,65185.0,Recreation,6.5,1171.0,0.597979797979798,-14.3
VT,"Caledonia, VT",30184.0,648.7571413458286,59762.0,Nonspecialized,6.0,721.0,-3.183142793095718,-13.5
VT,"Chittenden, VT",168289.0,537.2830912730097,84290.0,Nonspecialized,4.7,13734.0,7.523715225653965,0.4
VT,"Essex, VT",5910.0,662.5394951636841,50840.0,Federal/State Government,7.6,136.0,-6.12115445607358,-12.8
VT,"Franklin, VT",49996.0,630.6762483069419,69583.0,Nonspecialized,5.1,1285.0,4.607715829598291,-1.0
VT,"Grand Isle, VT",7278.0,81.7694027925998,80693.0,Recreation,5.8,244.0,4.634146341463414,-1.4
VT,"Lamoille, VT",25914.0,462.2534382398683,64083.0,Recreation,7.7,769.0,6.006128702757916,-4.0
VT,"Orange, VT",29259.0,687.191185827888,71487.0,Recreation,5.3,533.0,1.178462814487144,-6.2
VT,"Orleans, VT",27355.0,694.5144263216664,54346.0,Recreation,7.7,1020.0,0.5949102126253167,-5.8
VT,"Rutland, VT",60455.0,929.7226477497193,59916.0,Recreation,6.7,1332.0,-1.7358294669219037,-10.6
VT,"Washington, VT",59748.0,686.5782362698205,75692.0,Federal/State Government,4.9,1708.0,0.4585614942721806,-4.8
VT,"Windham, VT",45844.0,785.4655701107496,64381.0,Recreation,6.6,1384.0,3.127176330510188,-18.2
VT,"Windsor, VT",57700.0,969.7835364488175,65086.0,Recreation,5.9,2142.0,1.9110640550555849,-9.2
VA,"Accomack, VA",33348.0,449.3171122800569,50949.0,Manufacturing,6.5,2778.0,0.7508141358099143,-6.2
VA,"Albemarle, VA",112496.0,720.4721207202505,91849.0,Federal/State Government,5.3,11617.0,13.564716580782054,12.0
VA,"Alleghany, VA",15161.0,446.5721814155124,49197.0,Manufacturing,6.5,166.0,-6.32,-14.0
VA,"Amelia, VA",13246.0,355.36046692108226,62884.0,Nonspecialized,5.8,178.0,4.531126871552404,1.3
VA,"Amherst, VA",31262.0,473.96151294909475,57294.0,Federal/State Government,5.5,640.0,-3.233085030754489,-8.1
VA,"Appomattox, VA",16133.0,334.22356281187405,58860.0,Nonspecialized,5.7,245.0,7.6537767982368266,-0.9
VA,"Arlington, VA",238766.0,25.99741388763191,124474.0,Federal/State Government,4.4,53019.0,14.938326903533742,11.1
VA,"Augusta, VA",77512.0,967.0735389507596,69243.0,Nonspecialized,4.6,1954.0,5.067118644067796,2.1
VA,"Bath, VA",4196.0,529.2016963012956,56200.0,Recreation,9.9,67.0,-11.033608116677234,-8.7
VA,"Bedford, VA",79504.0,760.1041993244756,66026.0,Nonspecialized,5.1,2161.0,6.093620657427435,-0.8
VA,"Bland, VA",6247.0,357.6507949071579,50492.0,Manufacturing,5.6,8.0,-8.118405627198126,-0.7
VA,"Botetourt, VA",33614.0,541.276242978732,74081.0,Nonspecialized,4.5,674.0,1.3515144201761797,-0.5
VA,"Brunswick, VA",15806.0,566.233608418263,47401.0,Nonspecialized,7.9,218.0,-9.091430538029138,-13.2
VA,"Buchanan, VA",20216.0,502.8544128389784,38087.0,Mining,9.4,251.0,-15.532409328574987,-23.7
VA,"Buckingham, VA",16820.0,579.622546513729,54263.0,Federal/State Government,7.3,236.0,-1.8779890353435205,0.2
VA,"Campbell, VA",55638.0,503.2073445900135,53059.0,Nonspecialized,5.8,1731.0,1.5572006856059224,-6.1
VA,"Caroline, VA",30905.0,527.3630063150872,73390.0,Federal/State Government,6.7,1292.0,8.204589245051674,8.1
VA,"Carroll, VA",29130.0,474.7444389703736,45956.0,Nonspecialized,8.2,591.0,-2.952533120298249,-1.0
VA,"Charles City, VA",6733.0,182.90105900104555,63299.0,Nonspecialized,6.6,121.0,-6.656560088202866,-6.6
VA,"Charlotte, VA",11506.0,475.29568322324275,48382.0,Nonspecialized,5.5,100.0,-8.398220244716352,4.0
VA,"Chesterfield, VA",365566.0,423.50565755517016,86101.0,Nonspecialized,5.8,31235.0,15.277198041968656,13.5
VA,"Clarke, VA",14788.0,175.93291783591275,91603.0,Nonspecialized,4.6,787.0,5.337038620493089,-0.3
VA,"Craig, VA",4880.0,328.0982143546611,57299.0,Recreation,5.1,10.0,-5.741811175337187,-4.3
VA,"Culpeper, VA",52717.0,379.18676264137133,82220.0,Nonspecialized,4.9,4196.0,12.557561738310952,10.0
VA,"Cumberland, VA",9656.0,297.4740863664233,52200.0,Nonspecialized,6.0,102.0,-3.7504974134500593,4.9
VA,"Dickenson, VA",14045.0,330.45057467447725,39722.0,Mining,7.9,50.0,-11.186568571967554,-10.8
VA,"Dinwiddie, VA",27900.0,503.88567244327,66397.0,Nonspecialized,6.3,628.0,-0.1928502553480233,2.1
VA,"Essex, VA",10591.0,257.334957922585,59012.0,Recreation,6.9,157.0,-4.9502286790422385,-3.2
VA,"Fairfax, VA",1148472.0,391.0209248073736,133845.0,Nonspecialized,5.8,351471.0,6.340145286329441,2.5
VA,"Fauquier, VA",72938.0,647.9937517085021,106714.0,Nonspecialized,4.7,5055.0,11.91509593116881,4.8
VA,"Floyd, VA",15474.0,380.92285678543686,54765.0,Farming,5.0,462.0,1.289351397342758,4.5
VA,"Fluvanna, VA",27280.0,287.11731753197313,77226.0,Nonspecialized,5.2,880.0,6.064380522361916,7.2
VA,"Franklin, VA",54469.0,690.6100588110833,60062.0,Nonspecialized,5.4,1287.0,-2.995067575989601,-2.3
VA,"Frederick, VA",91766.0,413.134666261002,85262.0,Nonspecialized,4.6,6252.0,16.747334142136516,22.6
VA,"Giles, VA",16754.0,357.22447439910917,55018.0,Manufacturing,6.2,205.0,-2.8867291449728105,-0.3
VA,"Gloucester, VA",38688.0,217.80977904144729,75630.0,Nonspecialized,5.4,594.0,5.027402463508601,0.0
VA,"Goochland, VA",24828.0,282.02888121489366,104379.0,Nonspecialized,4.8,876.0,13.860109591564212,11.9
VA,"Grayson, VA",15300.0,441.7853464958139,42553.0,Farming,5.7,316.0,-1.2875812785682097,17.5
VA,"Greene, VA",20591.0,155.94702407887604,76941.0,Nonspecialized,5.2,834.0,11.677443895017117,9.5
VA,"Greensville, VA",11393.0,295.2270636002947,49323.0,Manufacturing,6.6,290.0,-6.959078657191865,-1.9
VA,"Halifax, VA",33901.0,817.7308674789227,46244.0,Nonspecialized,7.0,402.0,-6.122899478491211,-3.8
VA,"Hanover, VA",110102.0,467.62584652901865,95195.0,Nonspecialized,4.8,4762.0,10.129877932767892,8.6
VA,"Henrico, VA",334298.0,233.67497957519495,78888.0,Nonspecialized,6.4,44368.0,8.944564810138953,9.1
VA,"Henry, VA",50782.0,382.3510475724212,45784.0,Nonspecialized,7.6,1464.0,-5.914941552325904,9.6
VA,"Highland, VA",2236.0,415.1628903299938,48972.0,Nonspecialized,3.7,23.0,-3.8345540715208957,-12.3
VA,"Isle of Wight, VA",38658.0,315.68508695793184,86286.0,Manufacturing,5.0,1309.0,9.45846328324355,5.3
VA,"James City, VA",78412.0,142.2982203006346,92270.0,Recreation,6.9,5246.0,16.781327881329375,14.0
VA,"King and Queen, VA",6590.0,315.14925435947964,59730.0,Nonspecialized,5.1,71.0,-4.852411807055436,11.8
VA,"King George, VA",26806.0,179.62787356543737,98668.0,Federal/State Government,4.5,679.0,13.309871099050202,27.7
VA,"King William, VA",17905.0,273.9104771914001,79378.0,Manufacturing,5.3,480.0,11.766551615939754,10.0
VA,"Lancaster, VA",10910.0,133.30620721022646,58578.0,Recreation,7.3,416.0,-4.143622157843912,-1.1
VA,"Lee, VA",22084.0,435.37763340988454,38529.0,Federal/State Government,6.4,331.0,-13.342713096494313,-17.3
VA,"Loudoun, VA",422597.0,515.7382497525085,153716.0,Nonspecialized,5.3,105420.0,34.78840002433472,29.7
VA,"Louisa, VA",37757.0,495.0465562002604,68838.0,Recreation,5.2,1483.0,13.401502126504388,16.6
VA,"Lunenburg, VA",11930.0,431.6999569109973,44852.0,Federal/State Government,5.2,519.0,-7.573176397707913,-3.3
VA,"Madison, VA",13837.0,320.6384377070473,67527.0,Nonspecialized,3.8,334.0,3.9750525999398856,6.5
